Date,Close
1/2/2019 16:00:00,204.76
1/3/2019 16:00:00,200.42
1/4/2019 16:00:00,206.24
1/7/2019 16:00:00,207
1/8/2019 16:00:00,208.55
1/9/2019 16:00:00,209.9
1/10/2019 16:00:00,210.64
1/11/2019 16:00:00,210.51
1/14/2019 16:00:00,209
1/15/2019 16:00:00,211.03
1/16/2019 16:00:00,210.18
1/17/2019 16:00:00,211.46
1/18/2019 16:00:00,213.59
1/22/2019 16:00:00,212.4
1/23/2019 16:00:00,212.09
1/24/2019 16:00:00,210.31
1/25/2019 16:00:00,209.07
1/28/2019 16:00:00,210.77
1/29/2019 16:00:00,210.31
1/30/2019 16:00:00,211.35
1/31/2019 16:00:00,214.63
2/1/2019 16:00:00,210.27
2/4/2019 16:00:00,211.18
2/5/2019 16:00:00,211.61
2/6/2019 16:00:00,211.6
2/7/2019 16:00:00,209.05
2/8/2019 16:00:00,207.75
2/11/2019 16:00:00,208.72
2/12/2019 16:00:00,211.9
2/13/2019 16:00:00,212.8
2/14/2019 16:00:00,213.84
2/15/2019 16:00:00,216.47
2/19/2019 16:00:00,218.12
2/20/2019 16:00:00,217.11
2/21/2019 16:00:00,215.23
2/22/2019 16:00:00,216.29
2/25/2019 16:00:00,217.05
2/26/2019 16:00:00,217.61
2/27/2019 16:00:00,218.05
2/28/2019 16:00:00,218.74
3/1/2019 16:00:00,219.44
3/4/2019 16:00:00,218.41
3/5/2019 16:00:00,219.82
3/6/2019 16:00:00,219.23
3/7/2019 16:00:00,216.79
3/8/2019 16:00:00,227.82
3/11/2019 16:00:00,229.69
3/12/2019 16:00:00,232.96
3/13/2019 16:00:00,236.38
3/14/2019 16:00:00,233.84
3/15/2019 16:00:00,233.6
3/18/2019 16:00:00,236.59
3/19/2019 16:00:00,237.05
3/20/2019 16:00:00,236.98
3/21/2019 16:00:00,239.54
3/22/2019 16:00:00,237.56
3/25/2019 16:00:00,236.97
3/26/2019 16:00:00,239.07
3/27/2019 16:00:00,239.41
3/28/2019 16:00:00,241.22
3/29/2019 16:00:00,242.14
4/1/2019 16:00:00,244.19
4/2/2019 16:00:00,240.5
4/3/2019 16:00:00,242.48
4/4/2019 16:00:00,244.4
